id,question,options,answer_key,question_kz,options_kz,pred_native_kz,pred_en_kz
b9bed83138901f4a45041b02c5b242c1,"The business man was promoted recently, to celebrate he went where to buy an expensive wristwatch?","A) case
B) jewelry store
C) shopping
D) jewelery box
E) hock",B,"Жақында кәсіпкер қызметте жоғарылады, оны атап өту үшін ол қымбат білезік сағат сатып алу үшін қайда барды?","A) қорап
B) зергерлік дүкен
C) сауда жасау
D) зергерлік қорап
E) ломбард",B,B
c1aebf059c5102f4e773f7fe4afe13f0,When someone has little knowledge and is judging someone they are considered what?,"A) objectivity
B) knowing yourself
C) experience
D) ignorance
E) introduction",D,Біреудің білімі аз болғанда және біреуді бағалағанда олар не деп саналады?,"A) объективтілік
B) өзін-өзі тану
C) тәжірибе
D) надандық
E) кіріспе",D,D
22fc45d9e6d0baea4a5b0526504225b8,What might a person be watching if they see a man with a suitcase full of money?,"A) baggage compartment
B) movie
C) subway
D) airplane
E) cargo hold",B,"Адам ақшаға толы чемодан ұстаған ер адамды көрсе, ол не көріп отыруы мүмкін?","A) жүк бөлімі
B) фильм
C) метро
D) ұшақ
E) жүк қоймасы",B,B
d0c67c7ae6f2361fe237110455127866,What region of a west coast U.S. city would you find a Japanese restaurant?,"A) california
B) tokio
C) downtown
D) narnia
E) large town",C,АҚШ-тың батыс жағалауындағы қаланың қай аймағында жапон мейрамханасын табуға болады?,"A) калифорния
B) токио
C) орталық
D) нарния
E) үлкен қала",A,A
f427f9de6bf580314531baf86de8acbc,What type of fruit is easily broken in to sections?,"A) slide
B) citrus
C) band
D) orchestra
E) coconut",B,Қандай жеміс түрі оңай бөліктерге бөлінеді?,"A) сырғанау
B) цитрус
C) таспа
D) оркестр
E) кокос",B,B
84ea43b967259814d939c62131f74df0,"Seeing idea become reality was a dream of hers for a long time, but as the time came to get on stage she had more what?","A) build
B) anxiety
C) celebrate
D) very nice
E) ocean",B,"Идеяның шындыққа айналғанын көру оның ұзақ уақыт бойы арманы болды, бірақ сахнаға шығатын уақыт келгенде ол көбірек не сезінді?","A) құру
B) мазасыздық
C) тойлау
D) өте жақсы
E) мұхит",B,B
dd4a811d18549f1ae1954cf938b28536,"They were searching for rocks, so they missed the birds overhead as they stared at the what?","A) ground
B) drawer
C) surface of earth
D) pizza
E) waterfall",A,"Олар тастарды іздеп жүрді, сондықтан олар жоғарыдағы құстарды байқамай қалды, өйткені олар неге қарап тұрды?","A) жер
B) тартпа
C) жер беті
D) пицца
E) сарқырама",A,A
edbb57ac2f476679ae547f75ec2bef3e,John saw a fox running along the beach and was glad to be on the east coast.  Where might he have been?,"A) tennessee
B) south carolina
C) louisiana
D) oklahoma
E) mountains",B,"Джон жағажай бойымен жүгіріп бара жатқан түлкіні көріп, шығыс жағалауында болғанына қуанды. Ол қайда болуы мүмкін?","A) теннесси
B) оңтүстік каролина
C) луизиана
D) оклахома
E) таулар",B,B
611a4cc0e288b8a11afa923f48cb2ab4,When did mammoth's live?,"A) boscage
B) forest
C) prehistory
D) prehistoric times
E) ancient times",E,Мамонттар қашан өмір сүрді?,"A) орман
B) орман
C) тарихқа дейінгі кезең
D) тарихқа дейінгі уақыт
E) ежелгі уақыт",C,D
1cd94405124031e8681cd12bd25e2d61,"He was trying to procreate with many individuals, this led to a what?","A) moaning
B) die
C) kiss
D) std
E) sanity",D,"Ол көптеген адамдармен ұрпақ қалдыруға тырысты, бұл неге әкелді?","A) ыңырсу
B) өлу
C) сүйісу
D) жыныстық жолмен берілетін ауру
E) ақыл-ойдың дұрыстығы",D,D
55478486079423907508a06be13ca536,Where outside of a city would a squirrel live?,"A) roof
B) inside home
C) forest
D) yard
E) park",C,Қала сыртында тиін қайда өмір сүреді?,"A) шатыр
B) үйдің ішінде
C) орман
D) аула
E) саябақ",C,C
b62d7d1b5eec31be0b65146a9fc069e0,What will god never do according to religion?,"A) anything
B) judge people
C) work miracles
D) judge men
E) everywhere",B,Дінге сәйкес құдай ешқашан не істемейді?,"A) ештеңе
B) адамдарды соттау
C) ғажайыптар жасау
D) ер адамдарды соттау
E) барлық жерде",A,A
6915dfdefe3b1cd5fd8886c8bb84929a,"Sally was standing in queue.  The line was very, very slow.  What was she feeling?","A) frustration
B) delays
C) being annoyed
D) moving forward
E) progress",A,"Салли кезекте тұрды. Кезек өте, өте баяу жылжыды. Ол не сезінді?","A) күйзеліс
B) кідірістер
C) ашулану
D) алға жылжу
E) прогресс",A,A
d64a676e9d22e7edd12e7f4ce267a9f0,What do you go to see for live entertainment?,"A) movie
B) show
C) concert venue
D) casino
E) theatre",B,Тікелей ойын-сауықты көру үшін қайда барасыз?,"A) кино
B) шоу
C) концерт залы
D) казино
E) театр",E,E
cc917ca0e03c91a5141920f5a902a36c,If it is Chrismas time what came most recently before?,"A) halloween
B) summer
C) easter
D) kwaanza
E) give gift",A,"Рождество уақыты болса, оған дейін ең жақын не болды?","A) Хэллоуин
B) жаз
C) Пасха
D) Кванза
E) сыйлық беру",A,A
b8c0a4703079cf661d7261a60a1bcbff,Where would you find magazines along side many other printed works?,"A) doctor
B) bookstore
C) market
D) train station
E) mortuary",B,Сіз көптеген басқа баспа жұмыстарымен қатар журналдарды қайдан таба аласыз?,"A) дәрігер
B) кітап дүкені
C) базар
D) теміржол станциясы
E) мәйітхана",B,B
118a9093a30695622363455e4d911866,In what Spanish speaking North American country can you get a great cup of coffee?,"A) mildred's coffee shop
B) mexico
C) diner
D) kitchen
E) canteen",B,Испан тілінде сөйлейтін Солтүстік Америка елінде қай жерде керемет кофе ішуге болады?,"A) mildred's кофе дүкені
B) мексика
C) асхана
D) ас үй
E) асхана",B,B
2ef2ae21a2d3a9ecbd5c45ff378d10e3,Sally was afraid of danger and always double checked what?,"A) fight enemy
B) secure
C) being safe
D) safety
E) vicinity",D,Салли қауіптен қорқатын және әрқашан нені екі рет тексеретін?,"A) жаумен күресу
B) қауіпсіз ету
C) қауіпсіз болу
D) қауіпсіздік
E) жақын маң",C,C
22b8219d43a38a1130e0a35ece152337,Where might an alien use a vacuum?,"A) space
B) closet
C) kitchen
D) orbit
E) container",A,Бөгде ғаламшарлық шаңсорғышты қайда қолдануы мүмкін?,"A) ғарыш
B) шкаф
C) ас үй
D) орбита
E) контейнер",C,A
a0d02fc32878efdf0b0d420972943492,"There's one obvious reason to eat vegetables, they're plain what you?","A) lose weight
B) good for
C) bland
D) chewing
E) fibre",B,"Көкөністерді жеудің бір айқын себебі бар, олар сізге не?","A) салмақ жоғалту
B) сізге пайдалы
C) дәмсіз
D) шайнау
E) талшық",B,B
2d2b69ad187b7c40273ab13caab7dc19,What type of geographic area will you find a marmot?,"A) mountainous area
B) wood pile
C) jungle
D) petting zoo
E) animals",A,Сіз қандай географиялық аймақта суырды таба аласыз?,"A) таулы аймақ
B) ағаш үйіндісі
C) джунгли
D) жануарлар бағы
E) жануарлар",A,A
9698232e3599157431c9dc8f2fe179cd,What is the hopeful result of going to see a play?,"A) sit
B) being entertained
C) jobless
D) meet
E) laugh",B,Спектакль көруге барудың үмітті нәтижесі қандай?,"A) отыру
B) көңіл көтеру
C) жұмыссыз
D) кездесу
E) күлу",B,B
cf5a710c931779fb3dde198e0ace3b6a,What to kids do for boredom on a ramp?,"A) watch film
B) fire game
C) hang out at bar
D) go skiing
E) skateboard",E,Балалар еңісте зеріктіргенде не істейді?,"A) фильм көру
B) от ойыны
C) барда уақыт өткізу
D) шаңғы тебу
E) скейтборд тебу",D,D
059155c50d1b04da7373e309868e67d2,"If I put in my key and open a hinged door, where am I likely entering?","A) kitchen
B) safe
C) own house
D) building
E) pantry",C,"Егер мен кілтімді салып, ілмекті есікті ашсам, мен қайда кіруім мүмкін?","A) ас үй
B) сейф
C) өз үйім
D) ғимарат
E) қойма",C,C
65435b996ce9d1685bebb74b49c1ba7f,Blue read material outside of his comfort zone because he wanted to gain what?,"A) new perspective
B) entertained
C) understanding
D) hunger
E) tired eyes",A,"Көк өзінің ыңғайлы аймағынан тыс материалды оқыды, себебі ол нені алғысы келді?","A) жаңа көзқарас
B) көңіл көтеру
C) түсінік
D) аштық
E) шаршаған көздер",A,A
